,Date,Cluster,Population,White,Black,Asian/Pacific,Native American,Dependency Ratio,M/F Ratio,Own/Rent Ratio,HS Max %,College Educated %,Native Born %,Naturalized %,No Citizen %,Poverty Below 100,Poverty 100-149,Mean Income,Median Rent Price,Median Price Asked,Total Crimes,Violent Crimes,Theft Crimes,Population Q-Score,Poverty Q-Score,Income Q-Score,Home Q-Score,Crime Q-Score,Total Q-Score
308,2011-09,Cluster 6,12969.0,10424.0,917.0,1158.0,31.0,0.09897466316413864,1.0013888888888889,0.5717138933965797,0.06365051744665262,0.9363494825533474,0.8117819415529339,0.07039864291772689,0.1178194155293392,1549.0,441.0,114182.0,1436.48,287400.0,156,5,151,0.0,1.0,2.0,0.0,-3.0,0.09999999999999987
309,2011-10,Cluster 6,12969.0,10424.0,917.0,1158.0,31.0,0.09897466316413864,1.0013888888888889,0.5717138933965797,0.06365051744665262,0.9363494825533474,0.8117819415529339,0.07039864291772689,0.1178194155293392,1549.0,441.0,114182.0,1436.48,281000.0,175,5,170,0.0,1.0,2.0,-1.0,-4.0,-0.4000000000000001
310,2011-11,Cluster 6,12969.0,10424.0,917.0,1158.0,31.0,0.09897466316413864,1.0013888888888889,0.5717138933965797,0.06365051744665262,0.9363494825533474,0.8117819415529339,0.07039864291772689,0.1178194155293392,1549.0,441.0,114182.0,1436.48,275000.0,199,6,193,0.0,1.0,2.0,-1.0,-4.0,-0.4000000000000001
311,2011-12,Cluster 6,12969.0,10424.0,917.0,1158.0,31.0,0.09897466316413864,1.0013888888888889,0.5717138933965797,0.06365051744665262,0.9363494825533474,0.8117819415529339,0.07039864291772689,0.1178194155293392,1549.0,441.0,114182.0,1436.48,270800.0,204,3,201,0.0,1.0,2.0,-1.0,-4.0,-0.4000000000000001
312,2012-01,Cluster 6,13349.0,10981.0,805.0,1112.0,68.0,0.11047333832459862,1.0750816104461371,0.5425380228136882,0.0561877667140825,0.9438122332859175,0.8301745449097311,0.057532399430668964,0.11229305565959997,1482.0,492.0,117880.0,1492.47,270900.0,191,1,190,0.0,1.0,2.0,-1.0,-4.0,-0.4000000000000001
313,2012-02,Cluster 6,13349.0,10981.0,805.0,1112.0,68.0,0.11047333832459862,1.0750816104461371,0.5425380228136882,0.0561877667140825,0.9438122332859175,0.8301745449097311,0.057532399430668964,0.11229305565959997,1482.0,492.0,117880.0,1492.47,273900.0,161,3,158,0.0,1.0,2.0,-1.0,-4.0,-0.4000000000000001
314,2012-03,Cluster 6,13349.0,10981.0,805.0,1112.0,68.0,0.11047333832459862,1.0750816104461371,0.5425380228136882,0.0561877667140825,0.9438122332859175,0.8301745449097311,0.057532399430668964,0.11229305565959997,1482.0,492.0,117880.0,1492.47,277100.0,194,7,187,0.0,1.0,2.0,0.0,-4.0,-0.10000000000000009
315,2012-04,Cluster 6,13349.0,10981.0,805.0,1112.0,68.0,0.11047333832459862,1.0750816104461371,0.5425380228136882,0.0561877667140825,0.9438122332859175,0.8301745449097311,0.057532399430668964,0.11229305565959997,1482.0,492.0,117880.0,1492.47,278600.0,151,5,146,0.0,1.0,2.0,0.0,-4.0,-0.10000000000000009
316,2012-05,Cluster 6,13349.0,10981.0,805.0,1112.0,68.0,0.11047333832459862,1.0750816104461371,0.5425380228136882,0.0561877667140825,0.9438122332859175,0.8301745449097311,0.057532399430668964,0.11229305565959997,1482.0,492.0,117880.0,1492.47,280600.0,176,11,165,0.0,1.0,2.0,0.0,-4.0,-0.10000000000000009
317,2012-06,Cluster 6,13349.0,10981.0,805.0,1112.0,68.0,0.11047333832459862,1.0750816104461371,0.5425380228136882,0.0561877667140825,0.9438122332859175,0.8301745449097311,0.057532399430668964,0.11229305565959997,1482.0,492.0,117880.0,1492.47,283800.0,196,11,185,0.0,1.0,2.0,0.0,-4.0,-0.10000000000000009
318,2012-07,Cluster 6,13349.0,10981.0,805.0,1112.0,68.0,0.11047333832459862,1.0750816104461371,0.5425380228136882,0.0561877667140825,0.9438122332859175,0.8301745449097311,0.057532399430668964,0.11229305565959997,1482.0,492.0,117880.0,1492.47,287100.0,184,9,175,0.0,1.0,2.0,0.0,-4.0,-0.10000000000000009
319,2012-08,Cluster 6,13349.0,10981.0,805.0,1112.0,68.0,0.11047333832459862,1.0750816104461371,0.5425380228136882,0.0561877667140825,0.9438122332859175,0.8301745449097311,0.057532399430668964,0.11229305565959997,1482.0,492.0,117880.0,1492.47,289500.0,180,4,176,0.0,1.0,2.0,0.0,-4.0,-0.10000000000000009
320,2012-09,Cluster 6,13349.0,10981.0,805.0,1112.0,68.0,0.11047333832459862,1.0750816104461371,0.5425380228136882,0.0561877667140825,0.9438122332859175,0.8301745449097311,0.057532399430668964,0.11229305565959997,1482.0,492.0,117880.0,1492.47,295100.0,166,6,160,0.0,1.0,2.0,0.0,-4.0,-0.10000000000000009
321,2012-10,Cluster 6,13349.0,10981.0,805.0,1112.0,68.0,0.11047333832459862,1.0750816104461371,0.5425380228136882,0.0561877667140825,0.9438122332859175,0.8301745449097311,0.057532399430668964,0.11229305565959997,1482.0,492.0,117880.0,1492.47,304300.0,184,7,177,0.0,1.0,2.0,0.0,-4.0,-0.10000000000000009
322,2012-11,Cluster 6,13349.0,10981.0,805.0,1112.0,68.0,0.11047333832459862,1.0750816104461371,0.5425380228136882,0.0561877667140825,0.9438122332859175,0.8301745449097311,0.057532399430668964,0.11229305565959997,1482.0,492.0,117880.0,1492.47,314500.0,184,4,180,0.0,1.0,2.0,0.0,-4.0,-0.10000000000000009
323,2012-12,Cluster 6,13349.0,10981.0,805.0,1112.0,68.0,0.11047333832459862,1.0750816104461371,0.5425380228136882,0.0561877667140825,0.9438122332859175,0.8301745449097311,0.057532399430668964,0.11229305565959997,1482.0,492.0,117880.0,1492.47,321600.0,180,9,171,0.0,1.0,2.0,0.0,-4.0,-0.10000000000000009
324,2013-01,Cluster 6,13426.0,10731.0,911.0,1247.0,78.0,0.11013725814453448,1.037947783849423,0.5586837728676646,0.0487826239271326,0.9512173760728674,0.8314464471920155,0.05355280798450767,0.11500074482347683,1145.0,401.0,114813.0,1512.71,324700.0,184,2,182,0.0,2.0,2.0,0.0,-4.0,-1.1102230246251565e-16
325,2013-02,Cluster 6,13426.0,10731.0,911.0,1247.0,78.0,0.11013725814453448,1.037947783849423,0.5586837728676646,0.0487826239271326,0.9512173760728674,0.8314464471920155,0.05355280798450767,0.11500074482347683,1145.0,401.0,114813.0,1512.71,325900.0,130,5,125,0.0,2.0,2.0,0.0,-4.0,-1.1102230246251565e-16
326,2013-03,Cluster 6,13426.0,10731.0,911.0,1247.0,78.0,0.11013725814453448,1.037947783849423,0.5586837728676646,0.0487826239271326,0.9512173760728674,0.8314464471920155,0.05355280798450767,0.11500074482347683,1145.0,401.0,114813.0,1512.71,327200.0,138,3,135,0.0,2.0,2.0,0.0,-4.0,-1.1102230246251565e-16
327,2013-04,Cluster 6,13426.0,10731.0,911.0,1247.0,78.0,0.11013725814453448,1.037947783849423,0.5586837728676646,0.0487826239271326,0.9512173760728674,0.8314464471920155,0.05355280798450767,0.11500074482347683,1145.0,401.0,114813.0,1512.71,329000.0,158,4,154,0.0,2.0,2.0,0.0,-4.0,-1.1102230246251565e-16
328,2013-05,Cluster 6,13426.0,10731.0,911.0,1247.0,78.0,0.11013725814453448,1.037947783849423,0.5586837728676646,0.0487826239271326,0.9512173760728674,0.8314464471920155,0.05355280798450767,0.11500074482347683,1145.0,401.0,114813.0,1512.71,332100.0,162,4,158,0.0,2.0,2.0,0.0,-4.0,-1.1102230246251565e-16
329,2013-06,Cluster 6,13426.0,10731.0,911.0,1247.0,78.0,0.11013725814453448,1.037947783849423,0.5586837728676646,0.0487826239271326,0.9512173760728674,0.8314464471920155,0.05355280798450767,0.11500074482347683,1145.0,401.0,114813.0,1512.71,334700.0,140,6,134,0.0,2.0,2.0,0.0,-3.0,0.1999999999999999
330,2013-07,Cluster 6,13426.0,10731.0,911.0,1247.0,78.0,0.11013725814453448,1.037947783849423,0.5586837728676646,0.0487826239271326,0.9512173760728674,0.8314464471920155,0.05355280798450767,0.11500074482347683,1145.0,401.0,114813.0,1512.71,336300.0,151,3,148,0.0,2.0,2.0,0.0,-4.0,-1.1102230246251565e-16
331,2013-08,Cluster 6,13426.0,10731.0,911.0,1247.0,78.0,0.11013725814453448,1.037947783849423,0.5586837728676646,0.0487826239271326,0.9512173760728674,0.8314464471920155,0.05355280798450767,0.11500074482347683,1145.0,401.0,114813.0,1512.71,337400.0,159,3,156,0.0,2.0,2.0,0.0,-3.0,0.1999999999999999
332,2013-09,Cluster 6,13426.0,10731.0,911.0,1247.0,78.0,0.11013725814453448,1.037947783849423,0.5586837728676646,0.0487826239271326,0.9512173760728674,0.8314464471920155,0.05355280798450767,0.11500074482347683,1145.0,401.0,114813.0,1512.71,336400.0,154,4,150,0.0,2.0,2.0,0.0,-3.0,0.1999999999999999
333,2013-10,Cluster 6,13426.0,10731.0,911.0,1247.0,78.0,0.11013725814453448,1.037947783849423,0.5586837728676646,0.0487826239271326,0.9512173760728674,0.8314464471920155,0.05355280798450767,0.11500074482347683,1145.0,401.0,114813.0,1512.71,334900.0,162,5,157,0.0,2.0,2.0,0.0,-3.0,0.1999999999999999
334,2013-11,Cluster 6,13426.0,10731.0,911.0,1247.0,78.0,0.11013725814453448,1.037947783849423,0.5586837728676646,0.0487826239271326,0.9512173760728674,0.8314464471920155,0.05355280798450767,0.11500074482347683,1145.0,401.0,114813.0,1512.71,335100.0,151,8,143,0.0,2.0,2.0,0.0,-3.0,0.1999999999999999
335,2013-12,Cluster 6,13426.0,10731.0,911.0,1247.0,78.0,0.11013725814453448,1.037947783849423,0.5586837728676646,0.0487826239271326,0.9512173760728674,0.8314464471920155,0.05355280798450767,0.11500074482347683,1145.0,401.0,114813.0,1512.71,333000.0,155,5,150,0.0,2.0,2.0,0.0,-4.0,-1.1102230246251565e-16
336,2014-01,Cluster 6,13398.0,10751.0,708.0,1259.0,111.0,0.1017186086670504,1.0165562913907285,0.5339873861247372,0.04603826330042806,0.953961736699572,0.8265412748171369,0.056948798328108674,0.11650992685475445,1211.0,321.0,116313.0,1569.64,328200.0,166,3,163,0.0,2.0,2.0,-1.0,-4.0,-0.3000000000000001
337,2014-02,Cluster 6,13398.0,10751.0,708.0,1259.0,111.0,0.1017186086670504,1.0165562913907285,0.5339873861247372,0.04603826330042806,0.953961736699572,0.8265412748171369,0.056948798328108674,0.11650992685475445,1211.0,321.0,116313.0,1569.64,327700.0,112,6,106,0.0,2.0,2.0,-1.0,-4.0,-0.3000000000000001
338,2014-03,Cluster 6,13398.0,10751.0,708.0,1259.0,111.0,0.1017186086670504,1.0165562913907285,0.5339873861247372,0.04603826330042806,0.953961736699572,0.8265412748171369,0.056948798328108674,0.11650992685475445,1211.0,321.0,116313.0,1569.64,331500.0,118,6,112,0.0,2.0,2.0,-1.0,-4.0,-0.3000000000000001
339,2014-04,Cluster 6,13398.0,10751.0,708.0,1259.0,111.0,0.1017186086670504,1.0165562913907285,0.5339873861247372,0.04603826330042806,0.953961736699572,0.8265412748171369,0.056948798328108674,0.11650992685475445,1211.0,321.0,116313.0,1569.64,334700.0,116,3,113,0.0,2.0,2.0,-1.0,-3.0,-0.10000000000000009
340,2014-05,Cluster 6,13398.0,10751.0,708.0,1259.0,111.0,0.1017186086670504,1.0165562913907285,0.5339873861247372,0.04603826330042806,0.953961736699572,0.8265412748171369,0.056948798328108674,0.11650992685475445,1211.0,321.0,116313.0,1569.64,336400.0,132,5,127,0.0,2.0,2.0,-1.0,-3.0,-0.10000000000000009
341,2014-06,Cluster 6,13398.0,10751.0,708.0,1259.0,111.0,0.1017186086670504,1.0165562913907285,0.5339873861247372,0.04603826330042806,0.953961736699572,0.8265412748171369,0.056948798328108674,0.11650992685475445,1211.0,321.0,116313.0,1569.64,339100.0,140,6,134,0.0,2.0,2.0,-1.0,-3.0,-0.10000000000000009
342,2014-07,Cluster 6,13398.0,10751.0,708.0,1259.0,111.0,0.1017186086670504,1.0165562913907285,0.5339873861247372,0.04603826330042806,0.953961736699572,0.8265412748171369,0.056948798328108674,0.11650992685475445,1211.0,321.0,116313.0,1569.64,341700.0,181,5,176,0.0,2.0,2.0,-1.0,-4.0,-0.3000000000000001
343,2014-08,Cluster 6,13398.0,10751.0,708.0,1259.0,111.0,0.1017186086670504,1.0165562913907285,0.5339873861247372,0.04603826330042806,0.953961736699572,0.8265412748171369,0.056948798328108674,0.11650992685475445,1211.0,321.0,116313.0,1569.64,346200.0,241,7,234,0.0,2.0,2.0,-1.0,-4.0,-0.3000000000000001
344,2014-09,Cluster 6,13398.0,10751.0,708.0,1259.0,111.0,0.1017186086670504,1.0165562913907285,0.5339873861247372,0.04603826330042806,0.953961736699572,0.8265412748171369,0.056948798328108674,0.11650992685475445,1211.0,321.0,116313.0,1569.64,351400.0,200,5,195,0.0,2.0,2.0,-1.0,-4.0,-0.3000000000000001
345,2014-10,Cluster 6,13398.0,10751.0,708.0,1259.0,111.0,0.1017186086670504,1.0165562913907285,0.5339873861247372,0.04603826330042806,0.953961736699572,0.8265412748171369,0.056948798328108674,0.11650992685475445,1211.0,321.0,116313.0,1569.64,356000.0,185,10,175,0.0,2.0,2.0,-1.0,-4.0,-0.3000000000000001
346,2014-11,Cluster 6,13398.0,10751.0,708.0,1259.0,111.0,0.1017186086670504,1.0165562913907285,0.5339873861247372,0.04603826330042806,0.953961736699572,0.8265412748171369,0.056948798328108674,0.11650992685475445,1211.0,321.0,116313.0,1569.64,359100.0,162,5,157,0.0,2.0,2.0,-1.0,-4.0,-0.3000000000000001
347,2014-12,Cluster 6,13398.0,10751.0,708.0,1259.0,111.0,0.1017186086670504,1.0165562913907285,0.5339873861247372,0.04603826330042806,0.953961736699572,0.8265412748171369,0.056948798328108674,0.11650992685475445,1211.0,321.0,116313.0,1569.64,358400.0,157,6,151,0.0,2.0,2.0,-1.0,-4.0,-0.3000000000000001
348,2015-01,Cluster 6,12955.0,10441.0,555.0,1187.0,89.0,0.10245936516041187,1.00510756848785,0.5116694451059776,0.04401440144014401,0.955985598559856,0.8359706676958704,0.05866460825935932,0.10536472404477036,1099.0,327.0,121886.0,1624.83,355100.0,133,0,133,0.0,2.0,2.0,0.0,-3.0,0.1999999999999999
349,2015-02,Cluster 6,12955.0,10441.0,555.0,1187.0,89.0,0.10245936516041187,1.00510756848785,0.5116694451059776,0.04401440144014401,0.955985598559856,0.8359706676958704,0.05866460825935932,0.10536472404477036,1099.0,327.0,121886.0,1624.83,354500.0,85,4,81,0.0,2.0,2.0,0.0,-4.0,-1.1102230246251565e-16
350,2015-03,Cluster 6,12955.0,10441.0,555.0,1187.0,89.0,0.10245936516041187,1.00510756848785,0.5116694451059776,0.04401440144014401,0.955985598559856,0.8359706676958704,0.05866460825935932,0.10536472404477036,1099.0,327.0,121886.0,1624.83,356200.0,128,5,123,0.0,2.0,2.0,0.0,-4.0,-1.1102230246251565e-16
351,2015-04,Cluster 6,12955.0,10441.0,555.0,1187.0,89.0,0.10245936516041187,1.00510756848785,0.5116694451059776,0.04401440144014401,0.955985598559856,0.8359706676958704,0.05866460825935932,0.10536472404477036,1099.0,327.0,121886.0,1624.83,359400.0,139,6,133,0.0,2.0,2.0,0.0,-3.0,0.1999999999999999
352,2015-05,Cluster 6,12955.0,10441.0,555.0,1187.0,89.0,0.10245936516041187,1.00510756848785,0.5116694451059776,0.04401440144014401,0.955985598559856,0.8359706676958704,0.05866460825935932,0.10536472404477036,1099.0,327.0,121886.0,1624.83,366400.0,157,8,149,0.0,2.0,2.0,0.0,-3.0,0.1999999999999999
353,2015-06,Cluster 6,12955.0,10441.0,555.0,1187.0,89.0,0.10245936516041187,1.00510756848785,0.5116694451059776,0.04401440144014401,0.955985598559856,0.8359706676958704,0.05866460825935932,0.10536472404477036,1099.0,327.0,121886.0,1624.83,376100.0,177,6,171,0.0,2.0,2.0,0.0,-4.0,-1.1102230246251565e-16
354,2015-07,Cluster 6,12955.0,10441.0,555.0,1187.0,89.0,0.10245936516041187,1.00510756848785,0.5116694451059776,0.04401440144014401,0.955985598559856,0.8359706676958704,0.05866460825935932,0.10536472404477036,1099.0,327.0,121886.0,1624.83,385600.0,187,7,180,0.0,2.0,2.0,0.0,-4.0,-1.1102230246251565e-16
355,2015-08,Cluster 6,12955.0,10441.0,555.0,1187.0,89.0,0.10245936516041187,1.00510756848785,0.5116694451059776,0.04401440144014401,0.955985598559856,0.8359706676958704,0.05866460825935932,0.10536472404477036,1099.0,327.0,121886.0,1624.83,391400.0,201,6,195,0.0,2.0,2.0,0.0,-4.0,-1.1102230246251565e-16
356,2015-09,Cluster 6,12955.0,10441.0,555.0,1187.0,89.0,0.10245936516041187,1.00510756848785,0.5116694451059776,0.04401440144014401,0.955985598559856,0.8359706676958704,0.05866460825935932,0.10536472404477036,1099.0,327.0,121886.0,1624.83,398200.0,176,9,167,0.0,2.0,2.0,0.0,-4.0,-1.1102230246251565e-16
357,2015-10,Cluster 6,12955.0,10441.0,555.0,1187.0,89.0,0.10245936516041187,1.00510756848785,0.5116694451059776,0.04401440144014401,0.955985598559856,0.8359706676958704,0.05866460825935932,0.10536472404477036,1099.0,327.0,121886.0,1624.83,407100.0,217,5,212,0.0,2.0,2.0,0.0,-4.0,-1.1102230246251565e-16
358,2015-11,Cluster 6,12955.0,10441.0,555.0,1187.0,89.0,0.10245936516041187,1.00510756848785,0.5116694451059776,0.04401440144014401,0.955985598559856,0.8359706676958704,0.05866460825935932,0.10536472404477036,1099.0,327.0,121886.0,1624.83,413900.0,205,5,200,0.0,2.0,2.0,0.0,-4.0,-1.1102230246251565e-16
359,2015-12,Cluster 6,12955.0,10441.0,555.0,1187.0,89.0,0.10245936516041187,1.00510756848785,0.5116694451059776,0.04401440144014401,0.955985598559856,0.8359706676958704,0.05866460825935932,0.10536472404477036,1099.0,327.0,121886.0,1624.83,415800.0,241,5,236,0.0,2.0,2.0,0.0,-4.0,-1.1102230246251565e-16
360,2011-01,Cluster 7,23196.0,13722.0,6645.0,1366.0,29.0,0.1874680045049657,1.2505093625691277,0.49602418347900373,0.23131504257332072,0.7686849574266793,0.7978099672357303,0.05996723573029833,0.14222279703397137,2822.0,1814.0,110898.0,1102.23,456465.27,60,3,57,4.0,-2.0,2.0,1.0,-1.0,0.8999999999999999
361,2011-02,Cluster 7,23196.0,13722.0,6645.0,1366.0,29.0,0.1874680045049657,1.2505093625691277,0.49602418347900373,0.23131504257332072,0.7686849574266793,0.7978099672357303,0.05996723573029833,0.14222279703397137,2822.0,1814.0,110898.0,1102.23,456465.27,69,1,68,4.0,-2.0,2.0,2.0,-2.0,1.0
362,2011-03,Cluster 7,23196.0,13722.0,6645.0,1366.0,29.0,0.1874680045049657,1.2505093625691277,0.49602418347900373,0.23131504257332072,0.7686849574266793,0.7978099672357303,0.05996723573029833,0.14222279703397137,2822.0,1814.0,110898.0,1102.23,456465.27,94,4,90,4.0,-2.0,2.0,2.0,-3.0,0.7999999999999998
363,2011-04,Cluster 7,23196.0,13722.0,6645.0,1366.0,29.0,0.1874680045049657,1.2505093625691277,0.49602418347900373,0.23131504257332072,0.7686849574266793,0.7978099672357303,0.05996723573029833,0.14222279703397137,2822.0,1814.0,110898.0,1102.23,456465.27,76,4,72,4.0,-2.0,2.0,2.0,-2.0,1.0
364,2011-05,Cluster 7,23196.0,13722.0,6645.0,1366.0,29.0,0.1874680045049657,1.2505093625691277,0.49602418347900373,0.23131504257332072,0.7686849574266793,0.7978099672357303,0.05996723573029833,0.14222279703397137,2822.0,1814.0,110898.0,1102.23,456465.27,86,10,76,4.0,-2.0,2.0,2.0,-2.0,1.0
365,2011-06,Cluster 7,23196.0,13722.0,6645.0,1366.0,29.0,0.1874680045049657,1.2505093625691277,0.49602418347900373,0.23131504257332072,0.7686849574266793,0.7978099672357303,0.05996723573029833,0.14222279703397137,2822.0,1814.0,110898.0,1102.23,456465.27,74,7,67,4.0,-2.0,2.0,2.0,-1.0,1.2
366,2011-07,Cluster 7,23196.0,13722.0,6645.0,1366.0,29.0,0.1874680045049657,1.2505093625691277,0.49602418347900373,0.23131504257332072,0.7686849574266793,0.7978099672357303,0.05996723573029833,0.14222279703397137,2822.0,1814.0,110898.0,1102.23,456465.27,88,2,86,4.0,-2.0,2.0,2.0,-2.0,1.0
367,2011-08,Cluster 7,23196.0,13722.0,6645.0,1366.0,29.0,0.1874680045049657,1.2505093625691277,0.49602418347900373,0.23131504257332072,0.7686849574266793,0.7978099672357303,0.05996723573029833,0.14222279703397137,2822.0,1814.0,110898.0,1102.23,456465.27,86,6,80,4.0,-2.0,2.0,2.0,-2.0,1.0
368,2011-09,Cluster 7,23196.0,13722.0,6645.0,1366.0,29.0,0.1874680045049657,1.2505093625691277,0.49602418347900373,0.23131504257332072,0.7686849574266793,0.7978099672357303,0.05996723573029833,0.14222279703397137,2822.0,1814.0,110898.0,1102.23,456465.27,73,3,70,4.0,-2.0,2.0,2.0,-1.0,1.2
369,2011-10,Cluster 7,23196.0,13722.0,6645.0,1366.0,29.0,0.1874680045049657,1.2505093625691277,0.49602418347900373,0.23131504257332072,0.7686849574266793,0.7978099672357303,0.05996723573029833,0.14222279703397137,2822.0,1814.0,110898.0,1102.23,456465.27,114,7,107,4.0,-2.0,2.0,2.0,-2.0,1.0
370,2011-11,Cluster 7,23196.0,13722.0,6645.0,1366.0,29.0,0.1874680045049657,1.2505093625691277,0.49602418347900373,0.23131504257332072,0.7686849574266793,0.7978099672357303,0.05996723573029833,0.14222279703397137,2822.0,1814.0,110898.0,1102.23,456465.27,103,4,99,4.0,-2.0,2.0,2.0,-2.0,1.0
371,2011-12,Cluster 7,23196.0,13722.0,6645.0,1366.0,29.0,0.1874680045049657,1.2505093625691277,0.49602418347900373,0.23131504257332072,0.7686849574266793,0.7978099672357303,0.05996723573029833,0.14222279703397137,2822.0,1814.0,110898.0,1102.23,456465.27,109,5,104,4.0,-2.0,2.0,2.0,-3.0,0.7999999999999998
372,2012-01,Cluster 7,23388.0,13641.0,6741.0,1260.0,22.0,0.17752492196153458,1.2540478026214341,0.457465718638903,0.2388260914653116,0.7611739085346884,0.8029758850692663,0.060672139558748076,0.13635197537198562,2946.0,1718.0,110385.0,1161.62,323214.29,99,5,94,4.0,-2.0,2.0,1.0,-2.0,0.7
373,2012-02,Cluster 7,23388.0,13641.0,6741.0,1260.0,22.0,0.17752492196153458,1.2540478026214341,0.457465718638903,0.2388260914653116,0.7611739085346884,0.8029758850692663,0.060672139558748076,0.13635197537198562,2946.0,1718.0,110385.0,1161.62,323214.29,105,7,98,4.0,-2.0,2.0,1.0,-3.0,0.4999999999999999
374,2012-03,Cluster 7,23388.0,13641.0,6741.0,1260.0,22.0,0.17752492196153458,1.2540478026214341,0.457465718638903,0.2388260914653116,0.7611739085346884,0.8029758850692663,0.060672139558748076,0.13635197537198562,2946.0,1718.0,110385.0,1161.62,323214.29,87,1,86,4.0,-2.0,2.0,1.0,-3.0,0.4999999999999999
375,2012-04,Cluster 7,23388.0,13641.0,6741.0,1260.0,22.0,0.17752492196153458,1.2540478026214341,0.457465718638903,0.2388260914653116,0.7611739085346884,0.8029758850692663,0.060672139558748076,0.13635197537198562,2946.0,1718.0,110385.0,1161.62,323214.29,91,4,87,4.0,-2.0,2.0,1.0,-2.0,0.7
376,2012-05,Cluster 7,23388.0,13641.0,6741.0,1260.0,22.0,0.17752492196153458,1.2540478026214341,0.457465718638903,0.2388260914653116,0.7611739085346884,0.8029758850692663,0.060672139558748076,0.13635197537198562,2946.0,1718.0,110385.0,1161.62,323214.29,102,5,97,4.0,-2.0,2.0,1.0,-2.0,0.7
377,2012-06,Cluster 7,23388.0,13641.0,6741.0,1260.0,22.0,0.17752492196153458,1.2540478026214341,0.457465718638903,0.2388260914653116,0.7611739085346884,0.8029758850692663,0.060672139558748076,0.13635197537198562,2946.0,1718.0,110385.0,1161.62,323214.29,107,5,102,4.0,-2.0,2.0,1.0,-3.0,0.4999999999999999
378,2012-07,Cluster 7,23388.0,13641.0,6741.0,1260.0,22.0,0.17752492196153458,1.2540478026214341,0.457465718638903,0.2388260914653116,0.7611739085346884,0.8029758850692663,0.060672139558748076,0.13635197537198562,2946.0,1718.0,110385.0,1161.62,323214.29,114,4,110,4.0,-2.0,2.0,1.0,-2.0,0.7
379,2012-08,Cluster 7,23388.0,13641.0,6741.0,1260.0,22.0,0.17752492196153458,1.2540478026214341,0.457465718638903,0.2388260914653116,0.7611739085346884,0.8029758850692663,0.060672139558748076,0.13635197537198562,2946.0,1718.0,110385.0,1161.62,323214.29,99,1,98,4.0,-2.0,2.0,1.0,-2.0,0.7
380,2012-09,Cluster 7,23388.0,13641.0,6741.0,1260.0,22.0,0.17752492196153458,1.2540478026214341,0.457465718638903,0.2388260914653116,0.7611739085346884,0.8029758850692663,0.060672139558748076,0.13635197537198562,2946.0,1718.0,110385.0,1161.62,323214.29,114,2,112,4.0,-2.0,2.0,1.0,-2.0,0.7
381,2012-10,Cluster 7,23388.0,13641.0,6741.0,1260.0,22.0,0.17752492196153458,1.2540478026214341,0.457465718638903,0.2388260914653116,0.7611739085346884,0.8029758850692663,0.060672139558748076,0.13635197537198562,2946.0,1718.0,110385.0,1161.62,323214.29,109,1,108,4.0,-2.0,2.0,0.0,-2.0,0.39999999999999997
382,2012-11,Cluster 7,23388.0,13641.0,6741.0,1260.0,22.0,0.17752492196153458,1.2540478026214341,0.457465718638903,0.2388260914653116,0.7611739085346884,0.8029758850692663,0.060672139558748076,0.13635197537198562,2946.0,1718.0,110385.0,1161.62,323214.29,83,1,82,4.0,-2.0,2.0,0.0,-2.0,0.39999999999999997
383,2012-12,Cluster 7,23388.0,13641.0,6741.0,1260.0,22.0,0.17752492196153458,1.2540478026214341,0.457465718638903,0.2388260914653116,0.7611739085346884,0.8029758850692663,0.060672139558748076,0.13635197537198562,2946.0,1718.0,110385.0,1161.62,323214.29,94,5,89,4.0,-2.0,2.0,0.0,-2.0,0.39999999999999997
384,2013-01,Cluster 7,23699.0,13789.0,6372.0,1694.0,22.0,0.1644555817610063,1.220046838407494,0.476296108505514,0.20889738815359066,0.7911026118464093,0.8185577450525339,0.06434870669648508,0.11709354825098105,3137.0,1615.0,115821.0,1224.79,300000.0,91,3,88,4.0,-2.0,2.0,-1.0,-2.0,0.09999999999999998
385,2013-02,Cluster 7,23699.0,13789.0,6372.0,1694.0,22.0,0.1644555817610063,1.220046838407494,0.476296108505514,0.20889738815359066,0.7911026118464093,0.8185577450525339,0.06434870669648508,0.11709354825098105,3137.0,1615.0,115821.0,1224.79,300000.0,69,5,64,4.0,-2.0,2.0,-1.0,-2.0,0.09999999999999998
386,2013-03,Cluster 7,23699.0,13789.0,6372.0,1694.0,22.0,0.1644555817610063,1.220046838407494,0.476296108505514,0.20889738815359066,0.7911026118464093,0.8185577450525339,0.06434870669648508,0.11709354825098105,3137.0,1615.0,115821.0,1224.79,300000.0,91,2,89,4.0,-2.0,2.0,-1.0,-3.0,-0.10000000000000009
387,2013-04,Cluster 7,23699.0,13789.0,6372.0,1694.0,22.0,0.1644555817610063,1.220046838407494,0.476296108505514,0.20889738815359066,0.7911026118464093,0.8185577450525339,0.06434870669648508,0.11709354825098105,3137.0,1615.0,115821.0,1224.79,300000.0,94,9,85,4.0,-2.0,2.0,-1.0,-3.0,-0.10000000000000009
388,2013-05,Cluster 7,23699.0,13789.0,6372.0,1694.0,22.0,0.1644555817610063,1.220046838407494,0.476296108505514,0.20889738815359066,0.7911026118464093,0.8185577450525339,0.06434870669648508,0.11709354825098105,3137.0,1615.0,115821.0,1224.79,300000.0,87,4,83,4.0,-2.0,2.0,-1.0,-2.0,0.09999999999999998
